customer_age,customer_tenure_months,order_value,items_quantity,discount_value,payment_installments,delivery_time_days,delivery_delay_days,freight_value,delivery_attempts,customer_service_contacts,resolution_time_days,complaints_count,customer_region_Centro-Oeste,customer_region_Nordeste,customer_region_Norte,customer_region_Sudeste,customer_region_Sul,discount_ratio,has_delay,high_contact,freight_per_item,nps_score,nps_category
24,91,684.57,6,25.1,2,4,2,22.41,2,2,3,5,False,False,False,False,True,0.03666535197271767,1,0,3.7349999993775,2.6,Detrator
34,70,382.88,5,69.09,8,14,0,50.28,3,2,10,4,True,False,False,False,False,0.18044818219760644,0,0,10.0559999979888,5.3,Detrator
45,92,562.8,2,9.95,11,8,4,33.53,1,2,11,5,True,False,False,False,False,0.017679459843607536,1,0,16.7649999916175,0.9,Detrator
37,116,117.91,3,9.47,6,5,0,43.12,1,2,9,5,False,False,True,False,False,0.08031549486828671,0,0,14.373333328542222,6.4,Neutro
48,105,264.11,2,5.37,10,11,3,35.01,3,1,10,7,True,False,False,False,False,0.02033243724198125,1,0,17.504999991247498,1.5,Detrator
49,95,259.39,1,8.78,5,2,5,56.7,3,0,0,4,False,True,False,False,False,0.033848644897513984,1,0,56.6999999433,3.9,Detrator
55,22,1826.22,2,58.33,6,4,0,43.97,2,1,1,1,False,False,False,False,True,0.03194029196918666,0,0,21.9849999890075,8.9,Promotor
20,59,565.66,4,25.04,1,8,1,23.7,2,2,4,4,True,False,False,False,False,0.04426687409390046,1,0,5.92499999851875,8.5,Promotor
34,28,196.84,6,5.52,2,2,4,41.18,1,2,8,4,False,False,True,False,False,0.028043080674517155,1,0,6.863333332189445,2.4,Detrator
60,113,511.9,5,33.07,2,2,1,32.63,2,1,1,2,False,False,True,False,False,0.06460246141811955,1,0,6.5259999986948,6.3,Neutro
37,100,588.29,3,2.18,9,2,1,43.77,1,1,1,2,False,False,False,True,False,0.0037056553740439147,1,0,14.589999995136667,7.1,Neutro
48,113,215.74,3,5.73,10,6,2,35.48,3,3,4,6,False,False,False,False,True,0.026559747844504687,1,1,11.826666662724444,5.0,Detrator
26,9,94.64,3,48.72,1,9,0,39.74,3,0,3,1,True,False,False,False,False,0.5147928994028445,0,0,13.246666662251112,10.0,Promotor
40,72,277.69,1,64.51,10,5,2,41.87,1,3,2,7,True,False,False,False,False,0.23230940977265188,1,1,41.869999958129995,2.3,Detrator
49,98,100.37,2,0.43,10,6,4,42.46,3,2,11,4,False,False,False,False,True,0.004284148649952335,1,0,21.229999989385,5.0,Detrator
41,76,157.4,4,43.98,1,3,1,64.8,2,2,1,5,False,True,False,False,False,0.27941550190419684,1,0,16.199999995949998,1.3,Detrator
26,110,474.72,4,67.29,11,7,5,20.34,3,3,10,6,False,False,False,False,True,0.14174671385207754,1,1,5.08499999872875,0.0,Detrator
47,95,175.25,4,58.83,2,9,1,37.18,1,1,2,4,False,False,False,True,False,0.33569186875700036,1,0,9.29499999767625,8.5,Promotor
38,100,370.99,1,23.05,11,4,3,33.71,1,0,2,4,False,False,False,True,False,0.062131054745243455,1,0,33.70999996629,4.0,Detrator
69,105,466.79,6,0.55,2,9,3,33.27,2,1,9,3,False,False,False,True,False,0.001178260031274924,1,0,5.544999999075833,4.5,Detrator
40,54,691.21,6,3.67,4,8,2,60.21,1,2,6,5,False,False,False,True,False,0.005309529665361743,1,0,10.0349999983275,3.7,Detrator
45,7,354.57,1,8.33,8,4,1,41.3,2,1,5,3,True,False,False,False,False,0.023493245339358964,1,0,41.29999995869999,6.7,Neutro
63,103,195.02,6,23.53,8,10,2,26.28,2,1,2,4,False,False,False,True,False,0.1206542918668821,1,0,4.37999999927,4.8,Detrator
23,116,284.14,5,38.98,4,4,4,49.83,2,3,11,6,False,False,True,False,False,0.13718589427698605,1,1,9.965999998006799,0.7,Detrator
37,8,60.53,1,0.23,10,13,3,25.95,2,0,5,3,False,False,False,False,True,0.0037997687096679375,1,0,25.949999974049998,5.6,Detrator
32,87,1668.29,4,6.11,2,10,4,6.69,2,0,6,2,True,False,False,False,False,0.0036624327904598948,1,0,1.672499999581875,4.8,Detrator
67,85,305.52,2,13.71,3,2,2,35.97,3,2,0,4,False,False,False,True,False,0.044874312647143,1,0,17.9849999910075,6.4,Neutro
69,109,208.31,2,0.46,2,12,2,38.89,2,0,8,4,True,False,False,False,False,0.0022082473236896536,1,0,19.4449999902775,0.0,Detrator
44,54,551.6,6,38.22,4,10,0,37.64,2,3,9,6,False,False,True,False,False,0.06928934010139723,0,1,6.273333332287778,5.1,Detrator
52,27,181.23,1,19.73,3,9,4,28.6,2,0,6,3,True,False,False,False,False,0.10886718534398905,1,0,28.5999999714,2.5,Detrator
38,13,825.22,6,40.39,10,10,2,32.84,2,0,11,1,False,False,False,False,True,0.04894452388448057,1,0,5.473333332421111,7.9,Neutro
57,52,1230.69,4,1.89,4,14,3,42.3,1,3,4,6,False,False,False,False,True,0.0015357238622223826,1,1,10.57499999735625,0.0,Detrator
69,41,218.24,2,5.93,4,3,0,37.24,2,4,5,5,False,False,True,False,False,0.027171920820989865,0,1,18.61999999069,6.8,Neutro
29,113,688.33,1,46.3,4,8,0,44.52,2,0,5,3,False,True,False,False,False,0.06726424825292045,0,0,44.51999995548,7.3,Neutro
39,3,220.26,2,2.95,6,4,2,34.64,2,3,10,7,False,False,False,True,False,0.01339326250788435,1,1,17.31999999134,2.4,Detrator
22,20,560.06,5,2.76,5,2,4,16.11,1,1,2,4,False,True,False,False,False,0.004928043423910067,1,0,3.2219999993556,1.0,Detrator
18,116,492.59,2,2.46,3,12,2,55.57,2,2,7,5,False,False,True,False,False,0.004994011246665596,1,0,27.7849999861075,1.2,Detrator
58,11,1396.51,6,16.52,8,3,3,62.57,3,1,7,4,False,False,True,False,False,0.011829489226706697,1,0,10.428333331595278,0.4,Detrator
66,57,39.17,4,38.59,9,13,2,41.58,2,2,9,5,True,False,False,False,False,0.9851927495280779,1,0,10.39499999740125,4.3,Detrator
45,98,191.39,1,12.9,4,7,7,59.1,3,1,2,4,True,False,False,False,False,0.06740164062872982,1,0,59.0999999409,0.3,Detrator
20,44,756.14,5,114.99,4,3,4,51.66,3,4,4,7,False,True,False,False,False,0.1520750125636098,1,1,10.331999997933599,2.4,Detrator
49,112,373.64,6,31.31,1,14,2,19.46,3,0,2,2,True,False,False,False,False,0.08379723798286105,1,0,3.243333332792778,7.2,Neutro
67,66,222.92,6,17.1,7,9,2,45.11,1,2,0,5,False,False,False,False,True,0.0767091333210268,1,0,7.518333332080277,5.2,Detrator
55,97,207.11,4,18.09,11,13,1,31.76,3,1,10,3,False,True,False,False,False,0.08734488918889795,1,0,7.939999998015001,4.7,Detrator
29,7,149.9,2,34.58,11,11,2,37.97,3,0,7,2,True,False,False,False,False,0.23068712474829428,1,0,18.9849999905075,7.0,Neutro
23,95,372.87,5,64.61,7,3,5,52.56,1,0,8,2,False,False,False,False,True,0.17327754981582516,1,0,10.5119999978976,0.5,Detrator
53,92,336.21,1,6.81,8,8,2,33.88,2,0,1,2,False,False,False,True,False,0.020255197644269193,1,0,33.87999996612,9.1,Promotor
38,106,150.59,5,15.04,4,13,3,41.22,1,0,2,3,False,True,False,False,False,0.09987382960289612,1,0,8.2439999983512,5.4,Detrator
68,59,82.45,3,57.8,2,4,4,52.47,2,2,1,6,False,False,False,False,True,0.701030927826549,1,0,17.48999999417,2.4,Detrator
43,105,205.41,4,18.64,11,8,1,36.98,1,0,11,1,False,True,False,False,False,0.09074533859066869,1,0,9.24499999768875,8.7,Promotor
20,27,327.13,6,33.91,7,13,1,65.46,1,2,9,4,False,True,False,False,False,0.10365909577200605,1,0,10.909999998181666,3.0,Detrator
63,81,430.53,1,35.25,10,11,7,42.29,1,1,10,4,False,False,False,False,True,0.08187582746827893,1,0,42.289999957709995,0.0,Detrator
19,91,500.29,4,23.32,7,13,5,23.36,3,0,4,3,False,False,True,False,False,0.04661296448050808,1,0,5.83999999854,0.0,Detrator
60,78,504.14,2,8.9,7,4,3,21.85,1,0,3,3,False,False,False,True,False,0.01765382631805123,1,0,10.924999994537501,3.9,Detrator
26,13,259.45,5,0.06,11,7,2,20.71,3,2,4,4,False,False,True,False,False,0.00023125843129608305,1,0,4.1419999991716,5.3,Detrator
55,34,143.97,6,33.99,2,14,1,40.01,2,1,4,4,False,False,False,False,True,0.23609085225924786,1,0,6.668333332221944,3.9,Detrator
58,90,777.3,1,20.5,9,5,5,35.0,3,5,6,7,True,False,False,False,False,0.026373343625335943,1,1,34.999999965,0.0,Detrator
67,63,204.86,2,6.9,7,12,3,46.76,3,2,11,4,False,True,False,False,False,0.03368153861157043,1,0,23.379999988309997,5.2,Detrator
69,26,809.46,4,11.19,6,12,1,25.73,3,1,6,2,False,True,False,False,False,0.01382403083535465,1,0,6.432499998391875,6.4,Neutro
34,25,397.06,2,46.37,3,4,4,33.63,3,1,8,5,False,False,False,False,True,0.11678335767864609,1,0,16.8149999915925,0.5,Detrator
38,113,329.93,4,3.31,7,7,0,38.85,3,2,9,2,False,False,False,False,True,0.010032431121722692,0,0,9.712499997571875,7.6,Neutro
38,112,190.64,4,105.31,3,4,0,41.36,3,0,6,1,False,False,False,False,True,0.5524024339039426,0,0,10.339999997415,6.1,Neutro
60,1,723.87,1,69.39,4,2,2,38.7,3,1,8,3,False,False,False,False,True,0.09585975382306787,1,0,38.6999999613,4.2,Detrator
58,20,315.96,3,2.24,10,11,1,32.44,1,1,7,5,False,True,False,False,False,0.007089505000610555,1,0,10.813333329728888,4.9,Detrator
68,15,359.35,3,20.38,2,4,1,55.22,3,2,4,4,False,False,False,True,False,0.05671351050492079,1,0,18.406666660531112,2.0,Detrator
52,21,764.43,3,4.78,3,3,4,52.18,2,0,0,2,False,False,False,False,True,0.006253025129827123,1,0,17.393333327535554,6.1,Neutro
51,92,244.52,2,6.12,7,2,2,58.48,1,0,6,3,False,False,True,False,False,0.02502862751502933,1,0,29.23999998538,7.2,Neutro
20,114,108.6,3,1.08,4,5,1,36.61,3,0,11,2,False,False,False,False,True,0.009944751381123898,1,0,12.203333329265556,3.3,Detrator
37,99,310.79,6,8.4,2,11,1,44.14,1,1,2,4,False,True,False,False,False,0.027027896650384416,1,0,7.356666665440556,4.7,Detrator
66,13,162.0,5,20.57,7,2,2,58.27,1,2,4,4,False,False,False,False,True,0.12697530864119153,1,0,11.653999997669201,4.9,Detrator
39,84,296.71,1,15.31,1,7,3,56.46,1,3,4,5,False,False,False,True,False,0.0515992046103886,1,1,56.45999994354,2.9,Detrator
41,84,395.57,4,28.52,8,10,0,35.2,2,2,4,2,False,True,False,False,False,0.07209849078526659,0,0,8.7999999978,6.2,Neutro
60,4,374.67,4,42.72,1,9,3,48.67,2,2,0,4,True,False,False,False,False,0.11402033789704534,1,0,12.167499996958124,3.8,Detrator
66,108,555.83,5,30.85,8,7,3,47.55,3,2,2,6,False,True,False,False,False,0.055502581724528176,1,0,9.509999998098,2.6,Detrator
46,60,663.22,5,4.76,3,5,4,45.32,1,3,6,6,False,False,True,False,False,0.007177105636128015,1,1,9.0639999981872,2.3,Detrator
29,94,499.55,4,8.28,8,5,1,31.73,3,1,5,4,True,False,False,False,False,0.016574917425649933,1,0,7.932499998016875,7.7,Neutro
52,95,819.13,2,10.11,2,11,1,44.86,2,3,5,7,False,False,True,False,False,0.012342363239031238,1,1,22.429999988785,4.3,Detrator
40,41,339.39,3,35.53,3,11,4,57.96,1,5,5,7,True,False,False,False,False,0.10468782226905718,1,1,19.31999999356,0.0,Detrator
31,4,885.1,6,11.54,1,8,2,55.21,3,0,4,1,False,False,True,False,False,0.013038074793793878,1,0,9.201666665133056,7.2,Neutro
48,118,87.65,1,42.86,9,2,1,29.91,3,1,9,3,False,False,False,True,False,0.48899030233326873,1,0,29.90999997009,4.5,Detrator
56,63,419.32,3,6.0,8,3,4,43.58,2,0,3,3,True,False,False,False,False,0.014308881045468118,1,0,14.526666661824443,5.5,Detrator
41,102,578.71,5,14.87,3,2,2,46.02,1,0,5,2,True,False,False,False,False,0.025695080437480436,1,0,9.203999998159201,6.5,Neutro
57,49,893.47,3,2.47,1,11,3,30.3,1,2,3,4,True,False,False,False,False,0.0027645024455183,1,0,10.099999996633333,1.4,Detrator
68,19,613.83,3,3.05,2,11,2,40.42,1,1,2,3,False,False,True,False,False,0.0049688024371487725,1,0,13.473333328842223,6.5,Neutro
51,13,625.19,3,58.46,7,8,0,38.54,1,0,3,1,True,False,False,False,False,0.09350757369744636,0,0,12.846666662384443,9.7,Promotor
56,80,599.17,4,4.89,10,7,1,41.45,2,1,4,7,True,False,False,False,False,0.008161289784187857,1,0,10.362499997409376,5.7,Detrator
33,20,629.58,1,12.21,4,10,2,45.29,3,0,1,3,False,False,True,False,False,0.01939388163534516,1,0,45.28999995471,7.0,Neutro
18,72,89.59,1,18.17,1,11,0,43.19,3,1,8,4,False,False,False,True,False,0.20281281392786235,0,0,43.18999995680999,5.0,Detrator
39,11,608.13,3,39.51,9,13,4,36.14,2,2,11,4,False,True,False,False,False,0.06496966109209384,1,0,12.046666662651111,1.1,Detrator
31,21,616.66,3,24.83,3,11,2,35.46,1,0,7,6,True,False,False,False,False,0.0402653001653419,1,0,11.81999999606,3.4,Detrator
52,111,794.83,1,28.86,4,9,2,34.73,2,3,3,6,False,False,True,False,False,0.036309651120319676,1,1,34.72999996527,5.4,Detrator
31,119,882.62,2,31.67,5,12,0,30.2,3,2,1,2,False,False,False,False,True,0.035881806439876866,0,0,15.09999999245,8.0,Neutro
67,28,371.71,3,3.26,3,10,3,31.83,2,2,8,6,False,False,False,True,False,0.008770277904794678,1,0,10.609999996463333,2.8,Detrator
20,80,206.37,3,4.01,7,12,2,33.5,3,0,2,2,True,False,False,False,False,0.019431118864081838,1,0,11.166666662944444,3.4,Detrator
23,39,367.96,2,15.12,5,12,2,33.31,2,3,7,5,True,False,False,False,False,0.04109142298064711,1,1,16.6549999916725,2.4,Detrator
62,67,830.23,3,15.41,3,6,2,55.98,3,2,0,5,True,False,False,False,False,0.018561121616878985,1,0,18.659999993779998,5.2,Detrator
28,95,533.7,6,31.85,5,2,3,30.66,2,1,11,3,False,False,False,False,True,0.059677721566311265,1,0,5.109999999148333,2.0,Detrator
54,30,66.57,1,21.54,4,2,4,22.62,2,1,11,4,False,False,False,False,True,0.3235691752993305,1,0,22.61999997738,1.6,Detrator
44,8,909.62,4,0.77,11,10,2,31.37,2,1,11,4,True,False,False,False,False,0.0008465073327314192,1,0,7.842499998039375,2.4,Detrator
46,113,351.66,6,20.89,6,11,2,58.14,1,1,9,4,False,False,False,True,False,0.05940396974333332,1,0,9.689999998385,4.5,Detrator
28,32,1461.91,6,23.92,11,13,1,54.99,2,0,8,1,False,True,False,False,False,0.016362156357083293,1,0,9.164999998472501,7.9,Neutro
19,76,489.59,6,39.27,8,8,4,53.25,1,3,10,6,False,False,False,False,True,0.08020997160873342,1,1,8.874999998520833,2.8,Detrator
29,75,245.97,2,29.13,3,5,5,47.44,2,1,7,5,True,False,False,False,False,0.1184290767161913,1,0,23.71999998814,0.0,Detrator
41,63,497.23,4,8.73,3,9,1,35.14,3,4,4,9,False,False,True,False,False,0.017557267260588545,1,1,8.78499999780375,3.3,Detrator
41,59,587.06,5,18.96,2,11,2,62.51,1,0,1,1,True,False,False,False,False,0.0322965284638158,1,0,12.501999997499599,7.5,Neutro
50,34,1126.92,6,48.74,8,4,3,43.7,2,2,9,7,True,False,False,False,False,0.043250630035811546,1,0,7.283333332119445,2.1,Detrator
35,110,701.83,1,59.58,11,9,3,42.8,3,0,11,2,False,False,False,True,False,0.08489235284885956,1,0,42.799999957199994,4.6,Detrator
57,20,94.62,4,45.77,1,3,5,36.95,3,1,10,4,False,True,False,False,False,0.48372437116377376,1,0,9.237499997690625,0.0,Detrator
38,36,399.95,6,2.85,4,4,0,42.29,1,4,9,7,False,False,False,False,True,0.007125890736324227,0,1,7.048333332158611,4.5,Detrator
39,35,101.28,6,5.3,7,7,0,35.49,2,2,7,4,False,False,True,False,False,0.05233017377515471,0,0,5.914999999014167,5.7,Detrator
36,6,164.11,2,18.91,6,8,1,30.45,1,1,11,2,False,False,False,True,False,0.11522759124906935,1,0,15.224999992387499,7.5,Neutro
19,109,204.54,6,31.81,9,5,1,27.54,2,1,9,3,False,False,False,True,False,0.1555197027468685,1,0,4.589999999235,8.2,Promotor
34,4,1342.93,2,14.83,4,6,2,40.46,2,1,10,5,False,False,False,True,False,0.01104301787880899,1,0,20.229999989885,6.4,Neutro
57,44,386.87,3,0.6,4,9,3,36.63,1,1,11,3,False,False,False,True,False,0.0015509085739355574,1,0,12.209999995930001,2.1,Detrator
68,84,628.69,4,47.48,5,2,4,40.79,1,2,2,5,False,False,False,True,False,0.07552211741863951,1,0,10.197499997450624,2.2,Detrator
21,46,166.63,2,53.43,9,8,4,35.3,1,0,6,6,False,False,False,True,False,0.32065054311756197,1,0,17.649999991174997,1.9,Detrator
27,31,419.69,2,18.84,8,14,1,32.73,3,1,0,7,False,True,False,False,False,0.044890276156103574,1,0,16.3649999918175,5.6,Detrator
60,2,1257.6,4,19.62,9,7,1,25.23,3,0,4,2,False,True,False,False,False,0.015601145038155536,1,0,6.307499998423125,5.2,Detrator
31,112,401.35,3,85.02,3,11,0,46.33,1,3,10,4,False,False,True,False,False,0.2118350566831647,0,1,15.443333328185554,6.5,Neutro
31,70,791.46,1,10.45,8,6,3,40.06,2,2,4,4,False,False,False,True,False,0.01320344679451494,1,0,40.05999995994,3.5,Detrator
43,115,199.51,5,2.52,4,8,1,41.86,3,1,10,5,False,False,False,False,True,0.01263094581718896,1,0,8.3719999983256,5.9,Detrator
28,39,498.08,5,28.99,7,12,3,40.71,1,1,9,3,False,False,False,True,False,0.05820350144543406,1,0,8.1419999983716,3.0,Detrator
42,27,416.92,3,11.88,3,10,3,48.69,1,0,10,4,False,False,True,False,False,0.028494675237387284,1,0,16.22999999459,5.7,Detrator
48,31,28.5,4,3.17,1,7,4,36.46,2,1,3,3,False,False,True,False,False,0.11122807017153585,1,0,9.11499999772125,1.6,Detrator
48,38,65.76,4,3.21,9,14,2,37.14,2,0,7,3,False,False,True,False,False,0.04881386861239637,1,0,9.28499999767875,3.9,Detrator
48,49,654.59,2,77.13,8,6,3,39.92,2,2,4,6,False,False,True,False,False,0.11782948104902635,1,0,19.959999990020002,0.8,Detrator
60,26,278.11,6,29.09,2,6,4,32.46,3,2,1,6,False,False,False,False,True,0.10459889971556363,1,0,5.409999999098334,3.9,Detrator
53,7,214.0,6,5.39,3,13,3,23.47,2,2,6,6,True,False,False,False,False,0.02518691588773277,1,0,3.911666666014722,6.4,Neutro
42,74,488.17,6,2.58,11,14,3,43.77,2,0,3,2,False,True,False,False,False,0.005285044144447047,1,0,7.294999998784167,7.4,Neutro
48,12,301.48,2,9.62,8,11,0,15.01,3,2,9,4,False,False,True,False,False,0.03190924771118512,0,0,7.504999996247499,5.0,Detrator
40,115,276.6,1,20.51,3,9,2,46.01,2,2,0,7,False,False,False,False,True,0.07415039768592137,1,0,46.00999995399,4.6,Detrator
59,73,732.03,4,5.86,6,6,0,25.16,1,4,7,8,False,True,False,False,False,0.008005136401502664,0,1,6.2899999984275,2.3,Detrator
31,83,985.11,6,16.69,10,10,1,52.66,2,1,10,3,False,False,True,False,False,0.01694227040633336,1,0,8.776666665203889,1.1,Detrator
67,18,350.38,5,24.97,10,4,2,53.36,1,0,0,4,False,False,False,True,False,0.07126548318947638,1,0,10.6719999978656,5.8,Detrator
34,80,544.91,1,4.56,5,8,2,50.46,3,0,2,2,False,False,True,False,False,0.008368354407134447,1,0,50.45999994954,7.2,Neutro
23,69,295.11,2,93.08,2,5,2,2.87,1,0,3,2,False,False,False,True,False,0.3154078140343756,1,0,1.4349999992825,5.8,Detrator
22,75,245.36,6,12.06,10,12,0,39.07,2,0,7,1,False,False,True,False,False,0.049152266057836846,0,0,6.511666665581389,5.0,Detrator
36,46,277.89,5,32.12,8,10,5,22.46,1,2,3,5,False,True,False,False,False,0.11558530353695497,1,0,4.4919999991016,1.6,Detrator
55,42,111.3,4,20.05,2,7,3,26.39,2,1,11,3,True,False,False,False,False,0.1801437556138352,1,0,6.597499998350625,1.4,Detrator
60,42,96.41,1,81.15,10,5,1,48.83,2,2,8,4,False,False,False,False,True,0.8417176641339932,1,0,48.829999951169995,5.5,Detrator
29,45,385.19,5,21.34,5,14,4,42.09,2,1,1,4,False,False,False,True,False,0.05540123056139723,1,0,8.4179999983164,0.0,Detrator
52,45,339.28,5,13.64,8,3,4,6.13,3,4,6,6,True,False,False,False,False,0.04020278236253183,1,1,1.2259999997548,0.0,Detrator
32,97,217.15,3,22.53,8,2,6,30.65,3,3,3,6,False,False,False,False,True,0.10375316601379805,1,1,10.21666666326111,0.2,Detrator
53,68,350.52,1,11.39,4,2,2,48.5,3,3,8,5,False,False,False,True,False,0.032494579481819885,1,1,48.499999951499994,3.3,Detrator
39,58,233.82,3,9.16,8,3,1,56.32,3,2,1,3,False,False,False,False,True,0.03917543409443514,1,0,18.773333327075555,8.5,Promotor
30,17,354.6,5,32.14,5,8,3,54.52,3,2,11,3,False,False,False,True,False,0.09063733784520407,1,0,10.9039999978192,6.7,Neutro
63,85,708.67,6,57.14,6,6,1,53.31,3,0,7,2,False,False,False,False,True,0.08062991237094752,1,0,8.884999998519167,5.4,Detrator
31,27,509.91,4,0.78,2,9,2,46.51,2,0,7,3,False,False,True,False,False,0.0015296817085338006,1,0,11.627499997093125,0.8,Detrator
23,67,290.32,1,15.3,6,11,5,32.97,3,0,0,4,False,False,False,False,True,0.052700468448426914,1,0,32.96999996703,5.8,Detrator
28,36,423.06,5,0.62,10,6,1,31.59,1,2,11,5,False,True,False,False,False,0.0014655131659777206,1,0,6.3179999987364,4.6,Detrator
47,40,457.72,5,91.11,8,14,1,48.77,1,3,2,5,False,False,True,False,False,0.1990518220741959,1,1,9.753999998049201,4.2,Detrator
20,19,953.2,2,19.67,11,12,2,39.52,3,2,3,4,False,False,False,True,False,0.020635753252181456,1,0,19.75999999012,3.3,Detrator
26,93,563.3,6,14.66,6,12,5,37.95,3,1,4,4,True,False,False,False,False,0.026025208592178193,1,0,6.324999998945834,1.9,Detrator
32,89,182.71,2,15.34,5,5,4,20.27,1,3,10,6,False,False,False,False,True,0.0839581851016148,1,1,10.1349999949325,1.0,Detrator
24,114,419.75,1,29.56,10,8,4,30.72,1,4,3,7,True,False,False,False,False,0.07042287075623485,1,1,30.719999969279996,2.8,Detrator
21,61,314.68,3,12.26,11,6,0,31.54,3,0,2,1,False,False,True,False,False,0.03896021355014948,0,0,10.513333329828889,7.1,Neutro
49,81,225.68,3,25.41,8,10,2,63.8,1,5,2,7,False,False,False,False,True,0.11259305210868224,1,1,21.266666659577776,3.1,Detrator
29,32,34.42,6,6.89,4,5,3,33.23,1,1,10,3,False,False,True,False,False,0.20017431725159285,1,0,5.538333332410277,5.2,Detrator
42,93,80.39,6,16.11,4,6,6,47.56,1,2,7,5,False,True,False,False,False,0.20039805945763903,1,0,7.9266666653455555,0.0,Detrator
49,23,454.98,6,15.8,10,5,4,49.35,2,1,8,4,False,False,False,False,True,0.03472680117799744,1,0,8.224999998629167,4.6,Detrator
32,77,421.44,1,4.7,10,13,0,39.67,1,1,5,1,True,False,False,False,False,0.011152239939229423,0,0,39.669999960329996,7.6,Neutro
47,109,199.72,1,62.48,4,11,3,36.06,2,1,1,4,False,False,False,True,False,0.31283797316086104,1,0,36.05999996394,4.9,Detrator
44,86,835.91,3,0.06,6,5,2,45.96,2,1,10,4,False,False,True,False,False,7.177806223149409e-05,1,0,15.319999994893333,2.9,Detrator
67,23,604.69,6,7.52,3,5,3,41.7,2,2,10,4,False,True,False,False,False,0.012436124295072785,1,0,6.949999998841667,2.5,Detrator
25,33,996.42,3,9.6,8,4,4,39.62,2,4,6,8,False,False,True,False,False,0.00963449147948693,1,1,13.206666662264443,0.8,Detrator
44,9,1075.37,2,0.87,11,7,0,26.33,3,0,6,0,True,False,False,False,False,0.0008090238708530005,0,0,13.1649999934175,8.0,Neutro
32,26,555.84,2,28.78,1,13,3,40.1,3,0,3,3,True,False,False,False,False,0.051777489925065166,1,0,20.049999989975,7.3,Neutro
23,19,678.17,1,0.35,4,13,1,32.05,2,0,2,1,False,False,False,False,True,0.0005160947844928026,1,0,32.049999967949994,10.0,Promotor
66,28,605.25,5,16.65,7,14,2,32.12,2,2,4,4,True,False,False,False,False,0.027509293680251946,1,0,6.4239999987152,6.3,Neutro
68,111,349.57,3,42.01,10,2,2,39.17,2,3,9,7,False,False,True,False,False,0.12017621649420666,1,1,13.056666662314445,0.0,Detrator
50,17,240.84,4,11.99,10,8,4,22.31,2,2,9,5,False,False,True,False,False,0.04978408902155047,1,0,5.577499998605624,2.2,Detrator
38,80,674.77,3,33.68,11,3,0,49.3,1,4,9,6,False,False,False,False,True,0.04991330379232937,0,1,16.433333327855554,2.9,Detrator
41,72,695.21,6,169.16,8,8,2,45.22,2,3,6,4,False,True,False,False,False,0.24332216164864814,1,1,7.536666665410555,6.1,Neutro
40,68,659.68,6,10.37,3,4,0,38.28,3,2,7,3,False,True,False,False,False,0.015719742905627394,0,0,6.3799999989366665,5.3,Detrator
57,39,994.43,4,2.77,2,13,1,23.66,1,1,0,3,True,False,False,False,False,0.0027855153203314607,1,0,5.91499999852125,6.8,Neutro
31,50,274.62,6,24.86,4,3,2,47.91,2,1,1,4,False,False,False,True,False,0.09052508921385724,1,0,7.984999998669166,5.0,Detrator
56,7,501.43,5,66.56,2,14,3,23.44,1,1,5,4,False,True,False,False,False,0.13274036256280491,1,0,4.6879999990624,3.7,Detrator
41,78,152.37,4,25.46,9,9,2,40.05,1,0,5,4,False,False,False,True,False,0.16709325982695353,1,0,10.012499997496874,2.4,Detrator
58,108,869.29,2,52.08,7,14,0,52.17,3,2,3,2,False,True,False,False,False,0.05991096181934693,0,0,26.0849999869575,9.1,Promotor
48,77,451.14,3,26.16,6,13,1,45.59,1,1,5,2,False,False,False,True,False,0.057986434366143584,1,0,15.196666661601112,7.1,Neutro
60,94,93.21,4,2.75,10,4,5,49.82,1,4,4,6,False,False,True,False,False,0.029503272180779926,1,1,12.454999996886249,0.6,Detrator
20,88,391.66,4,22.93,1,12,2,25.72,2,1,11,4,True,False,False,False,False,0.0585456773730824,1,0,6.4299999983925,4.1,Detrator
64,16,496.66,1,33.57,6,11,1,22.2,1,3,10,5,True,False,False,False,False,0.06759151129531754,1,1,22.199999977799997,2.5,Detrator
38,98,203.27,3,38.32,7,12,4,51.35,3,1,2,5,False,False,False,True,False,0.18851773503129574,1,0,17.116666660961112,5.3,Detrator
37,27,636.38,5,5.54,10,2,3,42.42,2,1,1,4,True,False,False,False,False,0.0087054904302324,1,0,8.4839999983032,4.5,Detrator
45,95,285.22,3,67.41,8,10,1,45.55,3,1,1,3,False,True,False,False,False,0.23634387490275455,1,0,15.183333328272221,4.5,Detrator
54,8,1153.51,6,8.41,4,11,3,42.75,3,1,4,3,False,True,False,False,False,0.007290790717022574,1,0,7.1249999988125,4.4,Detrator
22,73,482.6,3,38.71,10,13,0,46.71,1,1,4,1,False,False,False,False,True,0.08021135515938621,0,0,15.56999999481,7.0,Neutro
33,81,881.79,2,19.99,11,3,1,40.24,1,3,0,9,False,False,False,False,True,0.022669796663579003,1,1,20.119999989940002,2.3,Detrator
44,72,843.31,2,14.23,8,12,0,35.35,1,1,6,3,False,False,True,False,False,0.01687398465568193,0,0,17.6749999911625,5.2,Detrator
40,60,251.26,3,31.4,4,5,4,61.84,3,3,4,6,False,False,False,True,False,0.12497015044127609,1,1,20.61333332646222,0.0,Detrator
49,83,784.82,3,33.17,8,14,3,18.63,2,1,3,3,False,False,False,False,True,0.04226446828566771,1,0,6.20999999793,1.3,Detrator
